dyadid,ccode1,ccode2,dem1,dem2,distance,allies
165471,165,471,8,-7,5134,0
165475,165,475,8,-7,5133,0
165481,165,481,8,-7,4872,0
165482,165,482,8,-9,5542,0
165483,165,483,8,-9,5676,0
165484,165,484,8,-7,5006,0
165490,165,490,8,-9,5006,0
165500,165,500,8,-6,6167,0
165501,165,501,8,0,6344,0
165510,165,510,8,-7,6264,0
165516,165,516,8,-7,5838,0
165517,165,517,8,-5,5935,0
165520,165,520,8,7,6961,0
165530,165,530,8,-9,6856,0
165551,165,551,8,0,5312,0
165552,165,552,8,4,5375,0
165553,165,553,8,-9,5673,0
165560,165,560,8,4,6771,0
165570,165,570,8,9,4770,0
165571,165,571,8,10,4844,0
165572,165,572,8,0,5067,0
165580,165,580,8,-2,6188,0
165590,165,590,8,9,6670,0
165600,165,600,8,-9,5737,0
165615,165,615,8,-9,6250,0
165616,165,616,8,-9,6539,0
165620,165,620,8,-7,6494,0
165625,165,625,8,7,6765,0
165630,165,630,8,-10,8462,0
165640,165,640,8,9,7670,0
165645,165,645,8,-7,8032,0
165651,165,651,8,-7,7244,0
165652,165,652,8,-7,7621,0
165660,165,660,8,2,7594,0
165663,165,663,8,-9,7550,0
165666,165,666,8,9,7508,0
165670,165,670,8,-10,7876,0
165678,165,678,8,-3,7407,0
165680,165,680,8,-5,7356,0
165690,165,690,8,-9,8098,0
165700,165,700,8,-7,9384,0
165710,165,710,8,-9,11913,0
165712,165,712,8,-7,11196,0
165713,165,713,8,-8,11755,0
165731,165,731,8,-9,12144,0
165732,165,732,8,-3,12192,0
165740,165,740,8,10,11548,0
165750,165,750,8,9,9697,0
165770,165,770,8,3,9585,0
165775,165,775,8,-7,10333,0
165780,165,780,8,7,9055,0
165781,165,781,8,,8590,0
165790,165,790,8,-9,10135,0
165800,165,800,8,,10388,0
165811,165,811,8,-9,10445,0
165812,165,812,8,,10697,0
165816,165,816,8,-8,10997,0
165817,165,817,8,-3,10461,0
165820,165,820,8,10,9836,0
165830,165,830,8,-2,9793,0
165840,165,840,8,5,11034,0
165850,165,850,8,-7,9401,0
165900,165,900,8,10,7324,0
165920,165,920,8,10,6267,0
200205,200,205,10,10,0,0
200210,200,210,10,10,223,1
200211,200,211,10,10,198,1
200212,200,212,10,10,304,1
200220,200,220,10,5,212,1
200225,200,225,10,10,466,0
200230,200,230,10,-7,786,0
200235,200,235,10,-9,986,1
200260,200,260,10,10,318,1
200265,200,265,10,-9,475,0
200290,200,290,10,-7,900,0
200305,200,305,10,10,768,0
200310,200,310,10,-7,903,0
200315,200,315,10,,644,0
200325,200,325,10,10,891,1
200338,200,338,10,,1298,0
200339,200,339,10,-9,1176,0
200345,200,345,10,-7,1052,0
200350,200,350,10,-7,1487,1
200352,200,352,10,7,2001,0
200355,200,355,10,-7,1253,0
200360,200,360,10,-7,1300,0
200365,200,365,10,-7,1554,0
200375,200,375,10,10,1133,0
200380,200,380,10,10,891,0
200385,200,385,10,10,718,1
200390,200,390,10,10,594,1
200395,200,395,10,10,1176,1
200411,200,411,10,,3342,0
200420,200,420,10,10,2787,0
200432,200,432,10,-7,2723,0
200433,200,433,10,-7,2723,0
200434,200,434,10,-7,3117,0
200435,200,435,10,-7,2467,0
200436,200,436,10,-7,2630,0
200437,200,437,10,-9,3104,0
200438,200,438,10,-9,3004,0
200439,200,439,10,-7,2708,0
200450,200,450,10,-6,3184,0
200451,200,451,10,2,3066,0
200452,200,452,10,-7,3178,0
200461,200,461,10,-7,3138,0
200471,200,471,10,-7,3362,0
200475,200,475,10,-7,2957,0
200481,200,481,10,-7,3579,0
200482,200,482,10,-9,3433,0
200483,200,483,10,-9,2854,0
200484,200,484,10,-7,3963,0
200490,200,490,10,-9,3965,0
200500,200,500,10,-6,4019,0
200501,200,501,10,0,4241,0
200510,200,510,10,-7,4658,0
200516,200,516,10,-7,4173,0
200517,200,517,10,-5,4098,0
200520,200,520,10,7,4311,0
200530,200,530,10,-9,3665,0
200551,200,551,10,0,4934,0
200552,200,552,10,4,5152,0
200553,200,553,10,-9,4966,0
200560,200,560,10,4,11165,0
200570,200,570,10,9,5836,0
200571,200,571,10,10,5500,0
200572,200,572,10,0,5707,0
200580,200,580,10,-2,5645,0
200590,200,590,10,9,6053,0
200600,200,600,10,-9,1254,0
200615,200,615,10,-9,1030,0
200616,200,616,10,-9,1135,0
200620,200,620,10,-7,1450,1
200625,200,625,10,7,3066,0
200630,200,630,10,-10,2737,1
200640,200,640,10,9,1762,1
200645,200,645,10,-7,2544,0
200651,200,651,10,-7,2183,0
200652,200,652,10,-7,2201,0
200660,200,660,10,2,2150,0
200663,200,663,10,-9,2264,0
200666,200,666,10,9,2245,0
200670,200,670,10,-10,3077,0
200678,200,678,10,-3,3489,0
200680,200,680,10,-5,3668,0
200690,200,690,10,-9,2886,0
200700,200,700,10,-7,3551,0
200710,200,710,10,-9,5062,0
200712,200,712,10,-7,4335,0
200713,200,713,10,-8,6083,0
200731,200,731,10,-9,5389,0
200732,200,732,10,-3,5510,0
200740,200,740,10,10,5946,0
200750,200,750,10,9,4174,0
200770,200,770,10,3,3757,1
200775,200,775,10,-7,5585,0
200780,200,780,10,7,5418,0
200781,200,781,10,,5304,0
200790,200,790,10,-9,4560,0
200800,200,800,10,,5929,1
200811,200,811,10,-9,6230,0
200812,200,812,10,,5783,0
200816,200,816,10,-8,5744,0
200817,200,817,10,-3,6346,0
200820,200,820,10,10,6558,1
200830,200,830,10,-2,6752,0
200840,200,840,10,5,6678,1
200850,200,850,10,-7,7284,0
200900,200,900,10,10,10566,1
200920,200,920,10,10,11703,1
205210,205,210,10,10,471,0
205211,205,211,10,10,481,0
205212,205,212,10,10,592,0
205220,205,220,10,5,484,0
205225,205,225,10,10,751,0
205230,205,230,10,-7,903,0
205235,205,235,10,-9,1020,0
205260,205,260,10,10,595,0
205265,205,265,10,-9,684,0
205290,205,290,10,-7,1135,0
205305,205,305,10,10,1046,0
205310,205,310,10,-7,1180,0
205315,205,315,10,,912,0
205325,205,325,10,10,1172,0
205338,205,338,10,,1569,0
205339,205,339,10,-9,1464,0
205345,205,345,10,-7,1336,0
205350,205,350,10,-7,1775,0
205352,205,352,10,7,2287,0
205355,205,355,10,-7,1538,0
205360,205,360,10,-7,1578,0
205365,205,365,10,-7,1737,0
205375,205,375,10,10,1260,0
205380,205,380,10,10,1012,0
205385,205,385,10,10,787,0
205390,205,390,10,10,771,0
205395,205,395,10,10,931,0
205411,205,411,10,,3534,0
205420,205,420,10,10,2816,0
205432,205,432,10,-7,2815,0
205433,205,433,10,-7,2743,0
205434,205,434,10,-7,3278,0
205435,205,435,10,-7,2492,0
205436,205,436,10,-7,2792,0
205437,205,437,10,-9,3218,0
205438,205,438,10,-9,3059,0
205439,205,439,10,-7,2845,0
205450,205,450,10,-6,3262,0
205451,205,451,10,2,3125,0
205452,205,452,10,-7,3322,0
205461,205,461,10,-7,3291,0
205471,205,471,10,-7,3567,0
205475,205,475,10,-7,3145,0
205481,205,481,10,-7,3772,0
205482,205,482,10,-9,3667,0
205483,205,483,10,-9,3083,0
205484,205,484,10,-7,4176,0
205490,205,490,10,-9,4178,0
205500,205,500,10,-6,4287,0
205501,205,501,10,0,4515,0
205510,205,510,10,-7,4932,0
205516,205,516,10,-7,4431,0
205517,205,517,10,-5,4359,0
205520,205,520,10,7,4596,0
205530,205,530,10,-9,3948,0
205551,205,551,10,0,5178,0
205552,205,552,10,4,5400,0
205553,205,553,10,-9,5224,0
205560,205,560,10,4,11102,0
205570,205,570,10,9,6065,0
205571,205,571,10,10,5729,0
205572,205,572,10,0,5948,0
205580,205,580,10,-2,5920,0
205590,205,590,10,9,6338,0
205600,205,600,10,-9,1335,0
205615,205,615,10,-9,1229,0
205616,205,616,10,-9,1390,0
205620,205,620,10,-7,1708,0
205625,205,625,10,7,3347,0
205630,205,630,10,-10,2999,0
205640,205,640,10,9,2042,0
205645,205,645,10,-7,2821,0
205651,205,651,10,-7,2471,0
205652,205,652,10,-7,2486,0
205660,205,660,10,2,2435,0
205663,205,663,10,-9,2550,0
205666,205,666,10,9,2532,0
205670,205,670,10,-10,3361,0
205678,205,678,10,-3,3777,0
205680,205,680,10,-5,3956,0
205690,205,690,10,-9,3164,0
205700,205,700,10,-7,3782,0
205710,205,710,10,-9,5150,0
205712,205,712,10,-7,4428,0
205713,205,713,10,-8,6191,0
205731,205,731,10,-9,5449,0
205732,205,732,10,-3,5569,0
205740,205,740,10,10,5963,0
205750,205,750,10,9,4402,0
205770,205,770,10,3,3981,0
205775,205,775,10,-7,5793,0
205780,205,780,10,7,5679,0
205781,205,781,10,,5578,0
205790,205,790,10,-9,4771,0
205800,205,800,10,,6132,0
205811,205,811,10,-9,6425,0
205812,205,812,10,,5971,0
205816,205,816,10,-8,5914,0
205817,205,817,10,-3,6537,0
205820,205,820,10,10,6779,0
205830,205,830,10,-2,6971,0
205840,205,840,10,5,6812,0
205850,205,850,10,-7,7509,0
205900,205,900,10,10,10725,0
205920,205,920,10,10,11615,0
210211,210,211,10,10,0,1
210212,210,212,10,10,197,1
210220,210,220,10,5,266,1
210225,210,225,10,10,393,0
210230,210,230,10,-7,921,0
210235,210,235,10,-9,1159,1
210260,210,260,10,10,0,1
210265,210,265,10,-9,257,0
210290,210,290,10,-7,679,0
210305,210,305,10,10,581,0
210310,210,310,10,-7,713,0
210315,210,315,10,,442,0
210325,210,325,10,10,805,1
210338,210,338,10,,1231,0
210339,210,339,10,-9,1034,0
210345,210,345,10,-7,879,0
210350,210,350,10,-7,1344,1
210352,210,352,10,7,1832,0
210355,210,355,10,-7,1083,0
210360,210,360,10,-7,1111,0
210365,210,365,10,-7,1334,0
210375,210,375,10,10,935,0
210380,210,380,10,10,700,0
210385,210,385,10,10,569,1
210390,210,390,10,10,387,1
210395,210,395,10,10,1257,1
210411,210,411,10,,3368,0
210420,210,420,10,10,2941,0
210432,210,432,10,-7,2838,0
210433,210,433,10,-7,2882,0
210434,210,434,10,-7,3175,0
210435,210,435,10,-7,2625,0
210436,210,436,10,-7,2690,0
210437,210,437,10,-9,3202,0
210438,210,438,10,-9,3142,0
210439,210,439,10,-7,2788,0
210450,210,450,10,-6,3307,0
210451,210,451,10,2,3201,0
210452,210,452,10,-7,3250,0
210461,210,461,10,-7,3203,0
210471,210,471,10,-7,3375,0
210475,210,475,10,-7,2989,0
210481,210,481,10,-7,3604,0
210482,210,482,10,-9,3410,0
210483,210,483,10,-9,2839,0
210484,210,484,10,-7,3963,0
210490,210,490,10,-9,3965,0
210500,210,500,10,-6,3939,0
210501,210,501,10,0,4146,0
210510,210,510,10,-7,4564,0
210516,210,516,10,-7,4111,0
210517,210,517,10,-5,4031,0
210520,210,520,10,7,4181,0
210530,210,530,10,-9,3546,0
210551,210,551,10,0,4891,0
210552,210,552,10,4,5102,0
210553,210,553,10,-9,4901,0
210560,210,560,10,4,11015,0
210570,210,570,10,9,5811,0
210571,210,571,10,10,5476,0
210572,210,572,10,0,5667,0
210580,210,580,10,-2,5544,0
210590,210,590,10,9,5925,0
210600,210,600,10,-9,1394,0
210615,210,615,10,-9,1080,0
210616,210,616,10,-9,1106,0
210620,210,620,10,-7,1407,0
210625,210,625,10,7,2957,0
210630,210,630,10,-10,2529,0
210640,210,640,10,9,1576,1
210645,210,645,10,-7,2352,0
210651,210,651,10,-7,2040,0
210652,210,652,10,-7,2028,0
210660,210,660,10,2,1978,0
210663,210,663,10,-9,2097,0
210666,210,666,10,9,2082,0
210670,210,670,10,-10,2900,0
210678,210,678,10,-3,3339,0
210680,210,680,10,-5,3520,0
210690,210,690,10,-9,2695,0
210700,210,700,10,-7,3331,0
210710,210,710,10,-9,4864,0
210712,210,712,10,-7,4137,0
210713,210,713,10,-8,5877,0
210731,210,731,10,-9,5202,0
210732,210,732,10,-3,5323,0
210740,210,740,10,10,5779,0
210750,210,750,10,9,3954,0
210770,210,770,10,3,3536,0
210775,210,775,10,-7,5362,0
210780,210,780,10,7,5210,0
210781,210,781,10,,5108,0
210790,210,790,10,-9,4337,0
210800,210,800,10,,5707,0
210811,210,811,10,-9,6008,0
210812,210,812,10,,5561,0
210816,210,816,10,-8,5523,0
210817,210,817,10,-3,6123,0
210820,210,820,10,10,6337,0
210830,210,830,10,-2,6530,0
210840,210,840,10,5,6465,0
210850,210,850,10,-7,7063,0
210900,210,900,10,10,10345,0
210920,210,920,10,10,11549,0
211212,211,212,10,10,0,1
211220,211,220,10,5,0,1
211225,211,225,10,10,306,0
211230,211,230,10,-7,818,0
211235,211,235,10,-9,1064,1
211260,211,260,10,10,0,1
211265,211,265,10,-9,340,0
211290,211,290,10,-7,722,0
211305,211,305,10,10,569,0
211310,211,310,10,-7,704,0
211315,211,315,10,,449,0
211325,211,325,10,10,729,1
211338,211,338,10,,1150,0
211339,211,339,10,-9,989,0
211345,211,345,10,-7,855,0
211350,211,350,10,-7,1300,1
211352,211,352,10,7,1806,0
211355,211,355,10,-7,1057,0
211360,211,360,10,-7,1102,0
211365,211,365,10,-7,1401,0
211375,211,375,10,10,1027,0
211380,211,380,10,10,797,0
211385,211,385,10,10,676,1
211390,211,390,10,10,477,1
211395,211,395,10,10,1325,1
211411,211,411,10,,3267,0
211420,211,420,10,10,2839,0
211432,211,432,10,-7,2731,0
211433,211,433,10,-7,2781,0
211434,211,434,10,-7,3069,0
211435,211,435,10,-7,2524,0
211436,211,436,10,-7,2584,0
211437,211,437,10,-9,3094,0
211438,211,438,10,-9,3037,0
211439,211,439,10,-7,2681,0
211450,211,450,10,-6,3200,0
211451,211,451,10,2,3096,0
211452,211,452,10,-7,3143,0
211461,211,461,10,-7,3097,0
211471,211,471,10,-7,3275,0
211475,211,475,10,-7,2886,0
211481,211,481,10,-7,3502,0
211482,211,482,10,-9,3318,0
211483,211,483,10,-9,2745,0
211484,211,484,10,-7,3866,0
211490,211,490,10,-9,3868,0
211500,211,500,10,-6,3866,0
211501,211,501,10,0,4079,0
211510,211,510,10,-7,4497,0
211516,211,516,10,-7,4032,0
211517,211,517,10,-5,3953,0
211520,211,520,10,7,4131,0
211530,211,530,10,-9,3490,0
211551,211,551,10,0,4806,0
211552,211,552,10,4,5019,0
211553,211,553,10,-9,4823,0
211560,211,560,10,4,11116,0
211570,211,570,10,9,5721,0
211571,211,571,10,10,5385,0
211572,211,572,10,0,5581,0
211580,211,580,10,-2,5480,0
211590,211,590,10,9,5875,0
211600,211,600,10,-9,1291,0
211615,211,615,10,-9,974,0
211616,211,616,10,-9,1013,0
211620,211,620,10,-7,1319,0
211625,211,625,10,7,2896,0
211630,211,630,10,-10,2541,0
211640,211,640,10,9,1564,1
211645,211,645,10,-7,2345,0
211651,211,651,10,-7,1997,0
211652,211,652,10,-7,2005,0
211660,211,660,10,2,1954,0
211663,211,663,10,-9,2069,0
211666,211,666,10,9,2052,0
211670,211,670,10,-10,2881,0
211678,211,678,10,-3,3301,0
211680,211,680,10,-5,3480,0
211690,211,690,10,-9,2687,0
211700,211,700,10,-7,3366,0
211710,211,710,10,-9,4952,0
211712,211,712,10,-7,4225,0
211713,211,713,10,-8,5959,0
211731,211,731,10,-9,5295,0
211732,211,732,10,-3,5416,0
211740,211,740,10,10,5879,0
211750,211,750,10,9,3990,0
211770,211,770,10,3,3575,0
211775,211,775,10,-7,5408,0
211780,211,780,10,7,5222,0
211781,211,781,10,,5106,0
211790,211,790,10,-9,4383,0
211800,211,800,10,,5755,0
211811,211,811,10,-9,6060,0
211812,211,812,10,,5617,0
211816,211,816,10,-8,5585,0
211817,211,817,10,-3,6177,0
211820,211,820,10,10,6375,0
211830,211,830,10,-2,6570,0
211840,211,840,10,5,6538,0
211850,211,850,10,-7,7099,0
211900,211,900,10,10,10402,0
211920,211,920,10,10,11647,0
212220,212,220,10,5,0,1
212225,212,225,10,10,195,0
212230,212,230,10,-7,796,0
212235,212,235,10,-9,1064,1
212260,212,260,10,10,0,1
212265,212,265,10,-9,358,0
212290,212,290,10,-7,672,0
212305,212,305,10,10,475,0
212310,212,310,10,-7,610,0
212315,212,315,10,,373,0
212325,212,325,10,10,614,1
212338,212,338,10,,1037,0
212339,212,339,10,-9,874,0
212345,212,345,10,-7,749,0
212350,212,350,10,-7,1185,1
212352,212,352,10,7,1697,0
212355,212,355,10,-7,949,0
212360,212,360,10,-7,1004,0
212365,212,365,10,-7,1372,0
212375,212,375,10,10,1040,0
212380,212,380,10,10,824,0
212385,212,385,10,10,736,1
212390,212,390,10,10,499,1
212395,212,395,10,10,1440,1
212411,212,411,10,,3175,0
212420,212,420,10,10,2812,0
212432,212,432,10,-7,2679,0
212433,212,433,10,-7,2757,0
212434,212,434,10,-7,2989,0
212435,212,435,10,-7,2500,0
212436,212,436,10,-7,2506,0
212437,212,437,10,-9,3032,0
212438,212,438,10,-9,2998,0
212439,212,439,10,-7,2612,0
212450,212,450,10,-6,3152,0
212451,212,451,10,2,3055,0
212452,212,452,10,-7,3069,0
212461,212,461,10,-7,3020,0
212471,212,471,10,-7,3179,0
212475,212,475,10,-7,2797,0
212481,212,481,10,-7,3410,0
212482,212,482,10,-9,3212,0
212483,212,483,10,-9,2642,0
212484,212,484,10,-7,3766,0
212490,212,490,10,-9,3768,0
212500,212,500,10,-6,3751,0
212501,212,501,10,0,3963,0
212510,212,510,10,-7,4381,0
212516,212,516,10,-7,3919,0
212517,212,517,10,-5,3840,0
212520,212,520,10,7,4015,0
212530,212,530,10,-9,3373,0
212551,212,551,10,0,4696,0
212552,212,552,10,4,4907,0
212553,212,553,10,-9,4709,0
212560,212,560,10,4,11138,0
212570,212,570,10,9,5614,0
212571,212,571,10,10,5278,0
212572,212,572,10,0,5471,0
212580,212,580,10,-2,5364,0
212590,212,590,10,9,5759,0
212600,212,600,10,-9,1263,0
212615,212,615,10,-9,900,0
212616,212,616,10,-9,908,0
212620,212,620,10,-7,1210,0
212625,212,625,10,7,2779,0
212630,212,630,10,-10,2453,0
212640,212,640,10,9,1462,1
212645,212,645,10,-7,2246,0
212651,212,651,10,-7,1882,0
212652,212,652,10,-7,1897,0
212660,212,660,10,2,1846,0
212663,212,663,10,-9,1959,0
212666,212,666,10,9,1941,0
212670,212,670,10,-10,2774,0
212678,212,678,10,-3,3187,0
212680,212,680,10,-5,3366,0
212690,212,690,10,-9,2586,0
212700,212,700,10,-7,3297,0
212710,212,710,10,-9,4948,0
212712,212,712,10,-7,4222,0
212713,212,713,10,-8,5943,0
212731,212,731,10,-9,5302,0
212732,212,732,10,-3,5424,0
212740,212,740,10,10,5902,0
212750,212,750,10,9,3921,0
212770,212,770,10,3,3509,0
212775,212,775,10,-7,5347,0
212780,212,780,10,7,5131,0
212781,212,781,10,,5008,0
212790,212,790,10,-9,4322,0
212800,212,800,10,,5696,0
212811,212,811,10,-9,6004,0
212812,212,812,10,,5566,0
212816,212,816,10,-8,5543,0
212817,212,817,10,-3,6123,0
212820,212,820,10,10,6306,0
212830,212,830,10,-2,6502,0
212840,212,840,10,5,6510,0
212850,212,850,10,-7,7027,0
212900,212,900,10,10,10349,0
212920,212,920,10,10,11655,0
220225,220,225,5,10,0,0
220230,220,230,5,-7,0,0
220235,220,235,5,-9,904,1
220260,220,260,5,10,0,1
220265,220,265,5,-9,499,0
220290,220,290,5,-7,850,0
220305,220,305,5,10,643,0
220310,220,310,5,-7,777,0
220315,220,315,5,,551,0
220325,220,325,5,10,0,1
220338,220,338,5,,1089,0
220339,220,339,5,-9,997,0
220345,220,345,5,-7,901,0
220350,220,350,5,-7,1305,1
220352,220,352,5,7,1836,0
220355,220,355,5,-7,1094,0
220360,220,360,5,-7,1164,0
220365,220,365,5,-7,1545,0
220375,220,375,5,10,1188,0
220380,220,380,5,10,960,0
220385,220,385,5,10,834,1
220390,220,390,5,10,639,1
220395,220,395,5,10,1388,1
220411,220,411,5,,3143,0
220420,220,420,5,10,2677,0
220432,220,432,5,-7,2574,0
220433,220,433,5,-7,2618,0
220434,220,434,5,-7,2931,0
220435,220,435,5,-7,2361,0
220436,220,436,5,-7,2445,0
220437,220,437,5,-9,2942,0
220438,220,438,5,-9,2876,0
220439,220,439,5,-7,2534,0
220450,220,450,5,-6,3042,0
220451,220,451,5,2,2935,0
220452,220,452,5,-7,3000,0
220461,220,461,5,-7,2956,0
220471,220,471,5,-7,3159,0
220475,220,475,5,-7,2760,0
220481,220,481,5,-7,3380,0
220482,220,482,5,-9,3223,0
220483,220,483,5,-9,2644,0
220484,220,484,5,-7,3757,0
220490,220,490,5,-9,3759,0
220500,220,500,5,-6,3810,0
220501,220,501,5,0,4033,0
220510,220,510,5,-7,4451,0
220516,220,516,5,-7,3962,0
220517,220,517,5,-5,3887,0
220520,220,520,5,7,4114,0
220530,220,530,5,-9,3465,0
220551,220,551,5,0,4723,0
220552,220,552,5,4,4940,0
220553,220,553,5,-9,4754,0
220560,220,560,5,4,11279,0
220570,220,570,5,9,5626,0
220571,220,571,5,10,5290,0
220572,220,572,5,0,5496,0
220580,220,580,5,-2,5438,0
220590,220,590,5,9,5855,0
220600,220,600,5,-9,1129,0
220615,220,615,5,-9,836,0
220616,220,616,5,-9,923,0
220620,220,620,5,-7,1239,0
220625,220,625,5,7,2863,0
220630,220,630,5,-10,2621,0
220640,220,640,5,9,1617,1
220645,220,645,5,-7,2402,0
220651,220,651,5,-7,1998,0
220652,220,652,5,-7,2038,0
220660,220,660,5,2,1986,0
220663,220,663,5,-9,2095,0
220666,220,666,5,9,2074,0
220670,220,670,5,-10,2916,0
220678,220,678,5,-3,3306,0
220680,220,680,5,-5,3482,0
220690,220,690,5,-9,2740,0
220700,220,700,5,-7,3474,0
220710,220,710,5,-9,5109,0
220712,220,712,5,-7,4383,0
220713,220,713,5,-8,6112,0
220731,220,731,5,-9,5456,0
220732,220,732,5,-3,5577,0
220740,220,740,5,10,6042,0
220750,220,750,5,9,4098,0
220770,220,770,5,3,3686,1
220775,220,775,5,-7,5526,0
220780,220,780,5,7,5296,0
220781,220,781,5,,5163,0
220790,220,790,5,-9,4501,0
220800,220,800,5,,5875,1
220811,220,811,5,-9,6183,0
220812,220,812,5,,5745,0
220816,220,816,5,-8,5721,0
220817,220,817,5,-3,6302,0
220820,220,820,5,10,6483,0
220830,220,830,5,-2,6679,0
220840,220,840,5,5,6684,1
220850,220,850,5,-7,7202,0
220900,220,900,5,10,10528,1
220920,220,920,5,10,11809,1
225230,225,230,10,-7,716,0
225235,225,235,10,-9,1012,0
225260,225,260,10,10,0,0
225265,225,265,10,-9,509,0
225290,225,290,10,-7,708,0
225305,225,305,10,10,0,0
225310,225,310,10,-7,547,0
225315,225,315,10,,388,0
225325,225,325,10,10,0,0
225338,225,338,10,,844,0
225339,225,339,10,-9,724,0
225345,225,345,10,-7,643,0
225350,225,350,10,-7,1031,0
225352,225,352,10,7,1566,0
225355,225,355,10,-7,830,0
225360,225,360,10,-7,915,0
225365,225,365,10,-7,1423,0
225375,225,375,10,10,1157,0
225380,225,380,10,10,962,0
225385,225,385,10,10,909,0
225390,225,390,10,10,644,0
225395,225,395,10,10,1629,0
225411,225,411,10,,2986,0
225420,225,420,10,10,2701,0
225432,225,432,10,-7,2535,0
225433,225,433,10,-7,2652,0
225434,225,434,10,-7,2811,0
225435,225,435,10,-7,2396,0
225436,225,436,10,-7,2331,0
225437,225,437,10,-9,2875,0
225438,225,438,10,-9,2871,0
225439,225,439,10,-7,2446,0
225450,225,450,10,-6,3010,0
225451,225,451,10,2,2924,0
225452,225,452,10,-7,2897,0
225461,225,461,10,-7,2845,0
225471,225,471,10,-7,2987,0
225475,225,475,10,-7,2611,0
225481,225,481,10,-7,3220,0
225482,225,482,10,-9,3017,0
225483,225,483,10,-9,2447,0
225484,225,484,10,-7,3572,0
225490,225,490,10,-9,3574,0
225500,225,500,10,-6,3562,0
225501,225,501,10,0,3778,0
225510,225,510,10,-7,4196,0
225516,225,516,10,-7,3726,0
225517,225,517,10,-5,3648,0
225520,225,520,10,7,3845,0
225530,225,530,10,-9,3199,0
225551,225,551,10,0,4501,0
225552,225,552,10,4,4713,0
225553,225,553,10,-9,4517,0
225560,225,560,10,4,11229,0
225570,225,570,10,9,5418,0
225571,225,571,10,10,5083,0
225572,225,572,10,0,5276,0
225580,225,580,10,-2,5181,0
225590,225,590,10,9,5587,0
225600,225,600,10,-9,1162,0
225615,225,615,10,-9,737,0
225616,225,616,10,-9,713,0
225620,225,620,10,-7,1015,0
225625,225,625,10,7,2600,0
225630,225,630,10,-10,2378,0
225640,225,640,10,9,1357,0
225645,225,645,10,-7,2141,0
225651,225,651,10,-7,1725,0
225652,225,652,10,-7,1768,0
225660,225,660,10,2,1716,0
225663,225,663,10,-9,1823,0
225666,225,666,10,9,1802,0
225670,225,670,10,-10,2646,0
225678,225,678,10,-3,3032,0
225680,225,680,10,-5,3209,0
225690,225,690,10,-9,2477,0
225700,225,700,10,-7,3259,0
225710,225,710,10,-9,5022,0
225712,225,712,10,-7,4298,0
225713,225,713,10,-8,5998,0
225731,225,731,10,-9,5393,0
225732,225,732,10,-3,5514,0
225740,225,740,10,10,6015,0
225750,225,750,10,9,3882,0
225770,225,770,10,3,3477,0
225775,225,775,10,-7,5322,0
225780,225,780,10,7,5045,0
225781,225,781,10,,4900,0
225790,225,790,10,-9,4299,0
225800,225,800,10,,5675,0
225811,225,811,10,-9,5989,0
225812,225,812,10,,5559,0
225816,225,816,10,-8,5551,0
225817,225,817,10,-3,6110,0
225820,225,820,10,10,6264,0
225830,225,830,10,-2,6461,0
225840,225,840,10,5,6542,0
225850,225,850,10,-7,6976,0
225900,225,900,10,10,10324,0
225920,225,920,10,10,11710,0
230235,230,235,-7,-9,0,1
230260,230,260,-7,10,883,0
230265,230,265,-7,-9,1149,0
230290,230,290,-7,-7,1424,0
230305,230,305,-7,10,1125,0
230310,230,310,-7,-7,1230,0
230315,230,315,-7,,1104,0
230325,230,325,-7,10,847,0
230338,230,338,-7,,1035,0
230339,230,339,-7,-9,1228,0
230345,230,345,-7,-7,1263,0
230350,230,350,-7,-7,1473,0
230352,230,352,-7,7,2042,0
230355,230,355,-7,-7,1401,0
230360,230,360,-7,-7,1537,0
230365,230,365,-7,-7,2138,0
230375,230,375,-7,10,1835,0
230380,230,380,-7,10,1613,0
230385,230,385,-7,10,1486,0
230390,230,390,-7,10,1289,0
230395,230,395,-7,10,1800,0
230411,230,411,-7,,2651,0
230420,230,420,-7,10,2021,0
230432,230,432,-7,-7,1937,0
230433,230,433,-7,-7,1964,0
230434,230,434,-7,-7,2378,0
230435,230,435,-7,-7,1707,0
230436,230,436,-7,-7,1892,0
230437,230,437,-7,-9,2325,0
230438,230,438,-7,-9,2223,0
230439,230,439,-7,-7,1943,0
230450,230,450,-7,-6,2398,0
230451,230,451,-7,2,2284,0
230452,230,452,-7,-7,2420,0
230461,230,461,-7,-7,2389,0
230471,230,471,-7,-7,2699,0
230475,230,475,-7,-7,2261,0
230481,230,481,-7,-7,2888,0
230482,230,482,-7,-9,2852,0
230483,230,483,-7,-9,2264,0
230484,230,484,-7,-7,3315,0
230490,230,490,-7,-9,3318,0
